species	SYN001.A0101	SYN002.A0101	SYN003.A0101	SYN015.B0101	SYN015.D0101	SYN015.E0101	SYN017.A0101	SYN017.B0101	SYN018.C0101	SYN005.I0101	SYN006.I0101	SYN008.I0101	SYN009.I0101	SYN015.I0101	SYN018.I0101	SYN019.I0101	SYN022.I0101	SYN023.I0101	SYN025.I0101	SYN028.I0101
Tatumella ptyseos	0	0	0	0	141	87	0	0	0	0	0	0	99	146	0	0	0	99	0	0
Dickeya chrysanthemi	0	0	0	0	124	45	0	0	0	0	0	0	82	139	0	80	0	84	0	0
Actinobacillus sp. GY-402	0	0	0	0	96	43	0	0	0	0	0	0	85	118	0	87	0	106	0	0
Pseudomonas protegens	0	0	0	0	110	47	0	0	0	0	0	0	88	109	0	0	0	0	0	0
Pseudomonas psychrophila	0	0	0	0	80	0	0	0	0	0	0	0	111	153	0	73	0	78	0	0
Pseudomonas versuta	0	0	0	0	152	42	0	0	0	0	0	0	88	119	0	0	0	95	0	0
Marinobacter salinus	0	0	0	0	98	0	0	0	0	0	0	0	90	144	0	0	0	99	0	0
Marinobacter salsuginis	0	0	0	0	83	0	0	0	0	0	0	0	73	118	0	0	0	70	0	0
Psychrosphaera sp. MTZ26	0	0	0	0	93	29	0	0	0	0	0	0	82	100	0	0	0	0	0	0
Halomonas hydrothermalis	0	0	0	0	100	44	0	0	0	0	0	0	82	116	0	0	0	81	0	0
Salinicola tamaricis	0	0	0	0	181	110	0	0	0	0	0	0	129	158	0	81	0	100	0	0
Marinobacterium sp. LSUCC0821	0	0	0	0	112	30	0	0	0	0	0	0	113	131	0	0	0	110	0	0
Thalassolituus oleivorans	0	0	0	0	132	43	0	0	0	0	0	0	115	131	0	0	0	91	0	0
Lysobacter sp. TY2-98	0	0	0	0	238	131	0	0	0	0	0	0	85	122	0	0	0	124	0	0
Lysobacter alkalisoli	0	0	0	0	104	0	0	0	0	0	0	0	84	127	0	0	0	101	0	107
Thermomonas sp. HDW16	0	0	0	0	68	34	0	0	0	0	0	0	79	0	0	0	0	0	0	0
Xylella fastidiosa	0	0	0	0	87	34	0	0	0	0	0	0	81	105	0	0	0	74	0	0
Vibrio furnissii	0	0	0	0	165	69	0	0	0	0	0	0	138	158	0	73	0	110	0	108
Vibrio qinghaiensis	0	0	0	0	127	81	0	0	0	0	0	0	80	129	0	0	0	102	0	0
Candidatus Thiodictyon syntrophicum	0	0	0	0	131	66	0	0	0	0	0	0	143	144	0	77	0	111	0	0
Thiocystis violascens	0	0	0	0	71	28	0	0	0	0	0	0	113	131	0	79	0	120	0	114
Oceanisphaera avium	0	0	0	0	123	49	0	0	0	0	0	0	115	170	0	77	0	80	0	0
Methylomonas methanica	0	0	0	0	155	71	0	0	0	0	0	0	117	140	0	0	0	145	0	0
Rhizobium sp. WL3	0	0	0	0	120	43	0	0	0	0	0	0	102	134	0	0	0	101	0	0
Rhizobium leguminosarum	0	0	0	0	0	83	0	0	0	0	0	0	112	115	0	0	0	124	96	180
Shinella sp. PSBB067	0	0	0	0	169	70	0	0	0	0	0	0	79	159	0	0	0	96	0	112
Bradyrhizobium sp. CCBAU 53338	0	0	0	0	121	30	0	0	0	0	0	0	105	152	0	0	0	96	0	0
Nitrobacter winogradskyi	0	0	0	0	151	67	0	0	0	0	0	0	84	117	0	0	0	96	0	0
Mesorhizobium sp. L-2-11	0	0	0	0	92	0	0	0	0	0	0	0	102	114	0	0	0	88	0	0
Roseitalea porphyridii	0	0	0	0	105	31	0	0	0	0	0	0	112	147	0	0	0	84	0	0
Methylobacterium sp. WL1	0	0	0	0	102	42	0	0	0	0	0	0	73	116	0	91	0	70	0	0
Methyloligella sp. GL2	0	0	0	0	79	0	0	0	0	0	0	0	91	90	0	0	0	0	0	0
Pelagibacterium halotolerans	0	0	0	0	116	55	0	0	0	0	0	0	78	103	0	0	0	103	0	0
Labrenzia sp. PHM005	0	0	0	0	67	30	0	0	0	0	0	0	95	87	0	113	0	72	0	0
Labrenzia alexandrii	0	0	0	0	0	0	0	0	0	0	0	0	105	76	0	117	0	79	123	102
Ancylobacter sp. TS-1	0	0	0	0	138	53	0	0	0	0	0	0	111	170	0	0	0	112	0	0
Azorhizobium caulinodans	0	0	0	0	137	36	0	0	0	0	0	0	101	141	0	0	0	121	0	0
Martelella endophytica	0	0	0	0	172	66	0	0	0	0	0	0	121	174	0	89	0	99	0	0
Sphingomonas sp. HMP9	0	0	0	0	164	105	0	0	0	0	0	0	76	154	0	0	0	104	0	0
Parasphingopyxis algicola	0	0	0	0	117	52	0	0	0	0	0	0	99	166	0	0	0	128	0	0
Erythrobacter sp. 6D36	0	0	0	0	114	44	0	0	0	0	0	0	96	134	0	0	0	84	0	0
Porphyrobacter sp. HT-58-2	0	0	0	0	108	0	0	0	0	0	0	0	103	144	0	0	0	91	0	0
Altererythrobacter sp. ZODW24	0	0	0	0	128	73	0	0	0	0	0	0	84	112	0	0	0	100	0	0
Croceicoccus marinus	0	0	0	0	130	43	0	0	0	0	0	0	99	143	0	0	0	114	0	0
Sulfitobacter sp. JL08	0	0	0	0	171	48	0	0	0	0	0	0	74	112	0	0	0	0	0	0
Sulfitobacter mediterraneus	0	0	0	0	132	77	0	0	0	0	0	0	103	132	0	76	0	73	0	0
Celeribacter ethanolicus	0	0	0	0	55	0	0	0	0	0	0	0	79	81	0	138	0	82	94	0
Marinovum algicola	0	0	0	0	151	65	0	0	0	0	0	0	107	123	0	0	0	108	0	0
Cereibacter sphaeroides	0	0	0	0	64	36	0	0	0	0	0	0	105	97	0	0	0	109	0	0
Roseibacterium elongatum	0	0	0	0	67	0	0	0	0	0	0	0	81	138	0	0	0	79	0	0
Oecophyllibacter saccharovorans	0	0	0	0	72	0	0	0	0	0	0	0	73	112	0	91	0	78	0	0
Phreatobacter cathodiphilus	0	0	0	0	100	0	0	0	0	0	0	0	101	142	0	0	0	109	0	0
Pandoraea apista	0	0	0	0	0	0	0	0	0	0	0	0	78	123	0	0	0	86	0	109
Chitinimonas arctica	0	0	0	0	53	0	0	0	0	0	0	0	95	0	0	0	0	76	0	0
Collimonas arenae	0	0	0	0	190	106	0	0	0	0	0	0	123	180	0	153	0	111	102	104
Bordetella genomosp. 9	0	0	0	0	101	49	0	0	0	0	0	0	84	97	0	0	0	79	0	0
Turicimonas muris	0	0	0	0	114	0	0	0	0	0	0	0	114	106	0	0	0	94	0	0
Sterolibacterium denitrificans	0	0	0	0	115	0	0	0	0	0	0	0	100	125	0	91	0	95	0	0
Denitratisoma sp. DHT3	0	0	0	0	89	0	0	0	0	0	0	0	81	124	0	95	0	71	0	0
Ferriphaselus amnicola	0	0	0	0	174	64	0	0	0	0	0	0	136	169	0	0	0	89	0	0
Azoarcus sp. DD4	0	0	0	0	100	47	0	0	0	0	0	0	88	167	0	0	0	137	0	128
Candidatus Accumulibacter phosphatis	0	0	0	0	131	51	0	0	0	0	0	0	151	160	0	150	0	124	111	103
Acidithiobacillus ferrivorans	0	0	0	0	146	58	0	0	0	0	0	0	82	137	0	0	0	90	0	0
Treponema brennaborense	0	0	0	0	0	0	0	0	0	0	0	0	82	79	0	0	0	0	0	0
Rosistilla oblonga	0	0	0	0	118	38	0	0	0	0	0	0	119	156	0	0	0	102	0	0
Verrucomicrobium spinosum	0	0	0	0	134	89	0	0	0	0	0	0	80	93	0	101	0	107	0	130
Chlamydia abortus	0	0	0	0	74	36	0	0	0	0	0	0	74	89	0	0	0	101	0	0
Edaphobacter sp. 12200R-103	0	0	0	0	161	33	0	0	0	0	0	0	89	115	0	0	0	132	0	0
Paludibaculum fermentans	0	0	0	0	121	64	0	0	0	0	0	0	103	136	0	0	0	109	0	0
Nitrospira sp. KM1	0	0	0	0	99	0	0	0	0	0	0	0	90	145	0	0	0	106	0	0
Calditerrivibrio nitroreducens	0	0	0	0	131	42	0	0	0	0	0	0	80	134	0	0	0	90	0	0
Haloferax gibbonsii	0	0	0	0	96	0	0	0	0	0	0	0	80	98	0	0	0	97	0	0
Methanosarcina flavescens	0	0	0	0	84	0	0	0	0	0	0	0	76	133	0	0	0	94	0	0
Staphylococcus nepalensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0
Staphylococcus kloosii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sinomonas atrocyanea	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0
Microbacterium sp. PM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microbacterium sp. 1S1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microbacterium sp. HY82	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	74	0	0	0	0
Curtobacterium sp. MR_MD2014	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	78	0	0
Mycetocola zhujimingii	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	94	0	143
Agrococcus carbonis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cellulomonas gilvus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0
Isoptericola dokdonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Intrasporangium calvum	0	0	0	0	52	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium camporealensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium glutamicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium diphtheriae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycolicibacterium rhodesiae	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	154	0	91	137	154
Mycolicibacterium litorale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	105	0
Streptomyces seoulensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0
Bifidobacterium actinocoloniiforme	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	91	0	104
Microlunatus sagamiharensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nocardioides seonyuensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	132	0
Amycolatopsis sp. BJA-103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	69	117	0
Saccharothrix espanaensis	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	79	0	0
Saccharopolyspora erythraea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermobifida fusca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Conexibacter woesei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	111	0
Prochlorococcus marinus	0	0	0	104	0	0	0	0	111	0	0	0	0	0	153	0	0	0	110	0
Microchaete diplosiphon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycoplasma cloacale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0
Spiroplasma cantharicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0
Bacteroides coprosuis	0	0	0	169	57	0	0	0	0	0	0	0	0	0	0	0	0	144	207	134
Maribacter sp. HTCC2170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0
Chryseobacterium indoltheticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0
Xenorhabdus poinarii	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	132	0	0
Lysobacter lycopersici	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halorhodospira halochloris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Francisella sp. FSC1006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neorhizobium galegae	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	110
Sinorhizobium medicae	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0
Devosia sp. MC521	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	99
Magnetospira sp. QH-2	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	72	0	0
Paraburkholderia xenovorans	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	72	0	116
Cupriavidus taiwanensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Polynucleobacter necessarius	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	93	0	119
Azoarcus communis	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	102	0	152
Geobacter sp. M18	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	108	0	136
Geobacter pickeringii	0	0	0	0	64	0	0	0	0	0	0	0	0	124	0	87	0	111	0	152
Campylobacter lari	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0
Sphaerochaeta pleomorpha	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	102	0	124
Lacipirellula limnantheis	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0
Planctomyces sp. SH-PL62	0	0	0	0	71	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus sp. CR-Ec1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fructilactobacillus fructivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus sp. HBCD-sjtu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus sp. ABP14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus pacificus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus tropicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus mobilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus sp. BD59S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus sp. SYJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus sp. N1-1	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	158	0	124
Bacillus sp. FDAARGOS_527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus sp. N3536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus sp. COPE52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus halotolerans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus paralicheniformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus tequilensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus altitudinis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Virgibacillus phasianinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Virgibacillus dokdonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0
Alkalihalobacillus clausii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	136	0	0
Peribacillus butanolivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geobacillus sp. 44B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geobacillus genomosp. 3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Metabacillus sp. cB07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neobacillus thermocopriae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Salicibibacter sp. NKC21-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125
Salicibibacter kimchii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sediminibacillus sp. DP4-553-S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Radiobacillus deserti	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0
Parageobacillus genomosp. 1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Planococcus kocurii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus agnetis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus lutrae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus muscae	0	0	0	0	0	0	171	180	0	0	0	0	0	0	0	0	0	80	0	0
Staphylococcus lloydii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus debuckii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus schleiferi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus cohnii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	0	0	107	330	0
Staphylococcus argenteus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mammaliicoccus lentus	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0
Abyssicoccus albus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus sp. BIHB4019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125
Paenibacillus lutimineralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brevibacillus sp. JNUCC-41	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0
Brevibacillus choshinensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria sp. PSOL-1	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria seeligeri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exiguobacterium sp. MH3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exiguobacterium sp. AT1b	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exiguobacterium sp. N4-1P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exiguobacterium antarcticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exiguobacterium mexicanum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exiguobacterium sibiricum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Novibacillus thermophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alicyclobacillus sp. TC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	106	0	0
Biomaibacter acetigenes	0	0	0	0	50	0	0	0	0	0	0	0	0	0	154	118	0	0	131	0
Mycoplasma putrefaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0
Nostoc sp. TCL240-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0
Candidatus Atelocyanobacterium thalassa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0
Acinetobacter baumannii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Proteus mirabilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Yersinia aldovae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	117	0	0
Shewanella aestuarii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0
Pseudoalteromonas phenolica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0
Alteromonas macleodii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0
Methylovulum psychrotolerans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0
Alcaligenes faecalis	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	142	0	67	143	0
Agrobacterium rhizogenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Malaciobacter mytili	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arcobacter anaerophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bdellovibrio bacteriovorus	0	0	0	0	53	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingobacterium spiritivorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	90	0	0
Romboutsia hominis	0	0	0	270	0	0	202	324	414	0	0	0	0	0	0	0	0	0	122	0
Bacteroides sp. CBA7301	0	0	0	105	159	76	0	0	0	0	0	0	0	0	0	0	0	131	201	104
Stenotrophomonas maltophilia	0	0	0	126	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0
Massilia oculi	0	0	0	847	741	352	0	0	3098	0	0	0	0	0	0	0	0	0	0	0
Bacteroides sp. HF-5141	0	0	0	0	94	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides sp. CACC 737	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes sp. dk3624	0	0	0	0	211	130	0	0	0	0	0	0	0	0	0	0	0	0	97	0
Salinivirga cyanobacteriivorans	0	0	0	0	81	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tenuifilum thalassicum	0	0	0	0	57	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flavobacterium sp. 140616W15	0	0	0	0	64	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flavobacterium sp. KBS0721	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flavobacterium magnum	0	0	0	0	63	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flavobacterium alkalisoli	0	0	0	0	57	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flavobacterium indicum	0	0	0	0	55	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flavobacterium johnsoniae	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Capnocytophaga canimorsus	0	0	0	0	70	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nonlabens dokdonensis	0	0	0	0	46	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gramella echinicola	0	0	0	0	76	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0
Aequorivita sp. KX20305	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aureitalea sp. RR4-38	0	0	0	0	61	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Robiginitalea biformata	0	0	0	0	61	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seonamhaeicola sp. S2-3	0	0	0	0	46	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chryseobacterium sp.	0	0	0	0	80	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chryseobacterium sp. NEB161	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chryseobacterium indologenes	0	0	0	0	53	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ornithobacterium rhinotracheale	0	0	0	0	103	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fluviicola taffensis	0	0	0	0	55	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hymenobacter sp. BRD128	0	0	0	0	223	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hymenobacter sp. DG01	0	0	0	0	169	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hymenobacter sp. PAMC 26628	0	0	0	0	167	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hymenobacter sp. PAMC 26554	0	0	0	0	109	53	0	0	0	0	0	0	0	109	0	86	0	76	99	0
Hymenobacter sp. S2-20-2	0	0	0	0	57	35	0	0	0	0	0	0	0	74	0	0	0	0	0	0
Hymenobacter sp. HDW8	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hymenobacter sp. NBH84	0	0	0	0	54	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hymenobacter sp. TS19	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hymenobacter nivis	0	0	0	0	150	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hymenobacter busanensis	0	0	0	0	111	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hymenobacter sedentarius	0	0	0	0	74	39	0	0	0	0	0	0	0	0	0	0	0	70	0	103
Hymenobacter radiodurans	0	0	0	0	54	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pontibacter russatus	0	0	0	0	83	58	0	0	0	0	0	0	0	0	0	78	0	0	97	0
Pontibacter actiniarum	0	0	0	0	76	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pontibacter sp. SGAir0037	0	0	0	0	75	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rufibacter tibetensis	0	0	0	0	93	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rufibacter sp. DG15C	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adhaeribacter radiodurans	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0
Spirosoma rigui	0	0	0	0	79	0	0	0	0	0	0	0	0	91	0	0	85	103	0	0
Runella sp. SP2	0	0	0	0	55	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Runella slithyformis	0	0	0	0	64	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dyadobacter fermentans	0	0	0	0	105	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Echinicola strongylocentroti	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Echinicola rosea	0	0	0	0	70	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Echinicola vietnamensis	0	0	0	0	57	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingobacterium thalpophilum	0	0	0	0	170	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingobacterium sp. ML3W	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingobacterium multivorum	0	0	0	0	56	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mucilaginibacter mali	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0
Mucilaginibacter ginsenosidivorans	0	0	0	0	50	41	0	0	0	0	0	0	0	0	0	144	0	0	101	0
Pedobacter sp. G11	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudopedobacter saltans	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chitinophaga sp. XS-30	0	0	0	0	162	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chitinophaga sp. 1310	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chitinophaga caeni	0	0	0	0	90	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flavisolibacter ginsenosidimutans	0	0	0	0	98	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0
