species	LIB030.A0117	SYN001.A0101	SYN002.A0101	SYN003.A0101	SYN005.I0101	SYN006.I0101	SYN008.I0101	SYN009.I0101	SYN012.I0101	SYN013.I0101	SYN014.A0101	SYN014.C0101	SYN015.B0101	SYN015.D0101	SYN015.E0101	SYN015.F0101	SYN015.G0101	SYN015.H0101	SYN015.I0101	SYN016.I0101	SYN017.A0101	SYN017.B0101	SYN017.D0101	SYN017.E0101	SYN017.F0101	SYN017.G0101	SYN018.C0101	SYN018.H0101	SYN018.I0101	SYN019.I0101	SYN021.I0101	SYN022.I0101	SYN023.I0101	SYN025.I0101	SYN026.I0101	SYN028.I0101
Staphylococcus arlettae	0	0	0	0	0	0	229	96	0	111	0	0	0	56	0	0	0	0	84	111	0	0	71	0	0	0	0	206	0	0	0	0	0	97	0	102
Staphylococcus saccharolyticus	0	0	0	0	0	0	193	85	0	205	0	0	0	53	0	0	141	161	0	170	0	0	43	0	110	114	0	378	0	0	0	87	0	126	0	0
Staphylococcus auricularis	0	0	0	0	0	0	162	0	0	66	0	0	0	0	0	0	0	0	0	0	108	0	40	0	0	0	0	141	0	0	0	0	0	0	0	0
Staphylococcus schweitzeri	0	0	0	0	0	0	157	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus succinus	0	0	0	0	0	0	145	0	0	99	0	0	0	0	0	0	0	0	0	90	0	0	47	0	0	0	0	0	0	0	0	0	83	0	0	0
Staphylococcus pasteuri	0	0	0	0	0	0	126	0	0	85	0	0	0	0	0	0	0	0	0	77	106	84	0	0	0	0	0	137	0	0	0	0	0	0	0	0
Paenibacillus sp. IHB B 3084	0	0	0	0	0	0	169	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus sp. CAA11	0	0	0	0	0	0	131	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	130	0	0	0	0	0	0	0	0
Paenibacillus sp. FSL R7-0331	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus baekrokdamisoli	0	0	0	0	0	0	181	0	0	89	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0
Paenibacillus uliginis	0	0	0	0	0	0	139	86	0	0	0	0	0	164	64	0	0	0	135	0	0	0	79	77	0	0	0	0	89	0	0	0	106	0	0	110
Paenibacillus barcinonensis	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0
Planococcus halocryophilus	0	0	0	0	0	0	165	274	0	468	0	0	0	66	0	0	0	156	76	396	121	0	47	0	0	0	0	892	0	0	0	186	0	228	0	191
Ureibacillus thermophilus	0	0	0	0	0	0	154	163	0	257	0	0	0	77	30	0	0	0	0	232	114	88	85	127	0	0	0	467	0	0	0	91	0	164	0	100
Solibacillus sp. R5-41	0	0	0	0	0	0	104	148	0	297	0	0	0	0	0	0	0	111	0	292	0	0	0	0	0	0	0	569	0	84	0	96	0	189	0	127
Laceyella sacchari	0	0	0	0	0	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	127	0	0	0	0	0	0	0
Staphylospora marina	0	0	0	0	0	0	160	106	0	111	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0
Tumebacillus avium	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	117
Sporolactobacillus terrae	0	0	0	0	0	0	144	0	0	92	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	188	98	0	0	0	0	95	0	108
Pectinatus frisingensis	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0	0	0	0	0	0	111
Acidaminococcus intestini	0	0	0	0	0	0	151	0	0	0	0	0	0	46	53	94	0	0	0	0	0	0	40	127	0	0	0	0	244	81	0	0	0	0	0	0
Clostridium sp. CT4	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0
Clostridium fermenticellae	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	97	175	0	0	0	67	0	0	0
Clostridium taeniosporum	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	97	0	0	0	0	120	113	0
Sarcina sp. JB2	0	0	0	0	0	0	183	0	0	0	0	0	192	49	0	0	103	141	0	83	0	0	46	0	98	88	108	119	187	84	0	0	0	132	0	0
Dehalobacterium formicoaceticum	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0
Thermincola potens	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0
Petrocella atlantisensis	0	0	0	0	0	0	140	0	77	0	0	0	103	111	67	126	0	0	89	0	0	0	98	211	0	0	0	0	0	0	0	0	103	0	0	129
Caldicellulosiruptor hydrothermalis	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caldicellulosiruptor changbaiensis	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Carboxydothermus hydrogenoformans	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acetohalobium arabaticum	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0
Thermosediminibacter oceani	0	0	0	0	0	0	148	100	0	0	0	0	0	83	75	0	0	0	92	0	0	0	68	0	0	0	0	0	137	0	0	0	89	0	0	0
Arthrobacter sp. YN	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0
Actinomyces sp. zg-332	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	70	0	0	0
Corynebacterium pseudotuberculosis	0	0	0	0	0	0	104	99	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0
Spiroplasma sp. TIUS-1	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spiroplasma monobiae	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spiroplasma poulsonii	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mesoplasma lactucae	0	0	0	0	0	0	112	0	0	0	0	0	0	45	0	0	0	0	0	73	0	0	42	0	0	0	0	0	0	0	0	0	122	0	0	0
Entomoplasma somnilux	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0
Mycoplasma yeatsii	0	0	0	0	0	0	91	0	0	71	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	84	0	0	0	81	0	0	0
Mycoplasma iowae	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0
Mycoplasma gallopavonis	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acholeplasma hippikon	0	0	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0
Acholeplasma laidlawii	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	50	0	0	0	0	0	124	0	0	0	88	107	0	0
Candidatus Izimaplasma sp. HR1	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nodularia spumigena	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	85	0	0	0
Fischerella sp. NIES-3754	0	0	0	0	0	0	121	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0
Pseudanabaena sp. ABRG5-3	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerolinea thermophila	0	0	0	0	0	0	144	0	0	0	0	0	0	116	57	146	0	0	0	0	0	0	117	244	0	0	0	0	0	0	0	0	0	0	0	0
Flavobacterium gilvum	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flavobacterium kingsejongi	0	0	0	0	0	0	155	0	0	0	0	0	0	61	28	0	0	0	0	0	0	0	59	60	0	0	0	0	0	0	0	0	0	0	0	0
Dokdonia sp. Dokd-P16	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Polaribacter sp. KT25b	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Muricauda ruestringensis	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nonlabens sp. Ci31	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aequorivita sublithincola	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lacinutrix sp. Bg11-31	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0
Mariniflexile sp. TRM1-10	0	0	0	0	0	0	102	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	52	109	0	0	0	0	0	0	0	0	0	0	0	0
Algibacter sp. L3A6	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	87	0	0	0	0	0	0	0	0	0	0	0	0
Chryseobacterium sp. T16E-39	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chryseobacterium sp. POL2	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chitinophaga sp. MD30	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0
Flavisolibacter tropicus	0	0	0	0	0	0	129	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pedobacter sp. SW-16	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas sp. BJP69	0	0	0	0	0	0	5029	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0
Pseudomonas sp. 14181154	0	0	0	0	0	0	801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas mandelii	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter sp. WCHAc010052	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacillus delphinicola	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pasteurella skyensis	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Salmonella bongori	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Providencia sneebia	0	0	0	0	0	0	134	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	49	64	0	0	0	0	0	0	0	0	0	0	0	0
Pantoea sp. CCBC3-3-1	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pantoea agglomerans	0	0	0	0	0	0	103	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Buchnera aphidicola	0	0	0	0	0	0	124	0	87	76	0	0	161	0	0	0	110	119	0	97	0	0	39	0	99	0	93	120	233	114	0	0	117	203	0	114
Pectobacterium carotovorum	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0
Shewanella sp. MR-7	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shewanella putrefaciens	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shewanella benthica	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0
Shewanella sediminis	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shewanella violacea	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shewanella maritima	0	0	0	0	0	0	117	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0
Shewanella halifaxensis	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Marinobacter fonticola	0	0	0	0	0	0	125	80	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0
Psychrosphaera aestuarii	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colwellia sp. Arc7-D	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0
Moritella marina	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio crassostreae	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio vulnificus	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio nigripulchritudo	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0
Marinomonas sp. MWYL1	0	0	0	0	0	0	209	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	198	0	0	0
Francisella tularensis	0	0	0	0	0	0	193	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0
Francisella philomiragia	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Nitrosacidococcus tergens	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Polynucleobacter sp. LimPoW16	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Achromobacter pestifer	0	0	0	0	0	0	229	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102
Algicoccus marinus	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pusillimonas sp. T7-7	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Janthinobacterium sp. 17J80-10	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Janthinobacterium sp. B9-8	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	85	0	0	0	0	0	0	0	0	0	0	0	0
Methylotenera versatilis	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella apis	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella sp. HY038	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0
Labrenzia sp. VG12	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0
Sphingorhabdus sp. JK6	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leisingera sp. NJS201	0	0	0	0	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wolbachia endosymbiont of Folsomia candida	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Pelagibacter ubique	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter sp. RM6914	0	0	0	0	0	0	291	220	142	0	0	0	133	0	30	92	0	0	157	0	0	0	0	0	0	0	0	0	80	88	139	89	94	118	0	108
Campylobacter jejuni	0	0	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Malaciobacter molluscorum	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Helicobacter felis	0	0	0	0	0	0	170	0	0	0	0	0	0	153	50	0	0	0	122	0	0	0	88	0	0	0	0	0	0	0	0	0	79	0	0	0
Nitratiruptor labii	0	0	0	0	0	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfotalea psychrophila	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfoglaeba alkanexedens	0	0	0	0	0	0	167	0	0	0	0	0	0	109	58	0	0	0	84	0	0	0	71	94	0	0	0	0	88	0	0	0	0	0	0	0
Halobacteriovorax marinus	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0
Leptotrichia sp. oral taxon 847	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusobacterium sp. oral taxon 203	0	0	0	0	0	0	95	0	0	0	0	0	155	347	542	0	0	0	0	0	167	114	116	214	0	0	622	0	0	72	0	0	238	0	0	173
Treponema sp. RCC2812	0	0	0	0	0	0	348	133	76	0	0	0	0	97	0	0	0	0	101	0	0	0	112	63	0	0	0	0	0	104	0	0	95	147	0	0
Oceanispirochaeta crateris	0	0	0	0	0	0	135	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0
Rosistilla carotiformis	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodopirellula baltica	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0
Poriferisphaera corsica	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia psittaci	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fervidobacterium pennivorans	0	0	0	0	0	0	183	0	0	71	0	0	0	45	0	0	110	140	0	78	0	0	45	0	0	0	0	135	148	0	0	0	0	0	0	0
Kosmotoga pacifica	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dissulfurispira thermophila	0	0	0	0	0	0	217	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caldimicrobium thiodismutans	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanosarcina thermophila	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0
Sulfolobus islandicus	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Methanomethylophilus alvus	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0
Lactobacillus prophage Lj771	0	0	0	0	0	0	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus phage KC5a	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus phage phi jlb1	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus phage CL2	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amylolactobacillus amylophilus	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	111	85	0	0	0	0	0	0	0	0	0	0	0	97	0	0
Bacillus sp. KH172YL63	0	0	0	0	0	0	0	159	0	292	0	0	0	0	0	0	0	116	0	235	0	0	0	0	0	0	0	613	0	0	0	99	0	133	0	127
Bacillus sp. PAMC26568	0	0	0	0	0	0	0	152	0	363	0	0	0	0	0	0	0	117	0	310	0	0	0	0	0	0	0	749	0	0	0	117	0	160	0	136
Bacillus sp. SB49	0	0	0	0	0	0	0	102	0	193	0	0	0	0	0	0	0	0	0	181	119	97	0	0	0	0	0	363	0	0	0	0	0	0	0	0
Bacillus sp. FJAT-42376	0	0	0	0	0	0	0	79	0	160	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	278	90	0	0	0	0	0	0	0
Bacillus amyloliquefaciens	0	0	0	0	0	0	0	80	0	136	0	0	0	0	0	0	0	114	0	92	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0
Bacillus atrophaeus	0	0	0	0	0	0	0	93	0	97	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0
Bacillus ciccensis	0	0	0	0	0	0	0	192	0	389	0	0	0	0	0	0	0	224	0	312	0	0	0	0	0	76	0	763	102	0	0	109	0	184	0	146
Bacillus smithii	0	0	0	0	0	0	0	188	0	338	0	0	0	0	0	0	0	131	0	299	0	0	0	0	0	0	0	595	0	0	0	134	0	134	0	102
Bacillus cellulosilyticus	0	0	0	0	0	0	0	136	0	273	0	0	0	0	0	0	0	152	0	224	0	0	0	0	0	81	0	452	109	0	0	0	0	141	0	113
Bacillus weihaiensis	0	0	0	0	0	0	0	124	0	271	0	0	0	0	0	0	0	104	0	209	0	0	0	0	0	0	0	479	0	0	0	98	0	102	0	0
Bacillus methanolicus	0	0	0	0	0	0	0	110	0	192	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	368	0	0	0	0	0	107	0	116
Bacillus glycinifermentans	0	0	0	0	0	0	0	99	0	138	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	241	0	0	0	87	0	96	0	105
Bacillus vietnamensis	0	0	0	0	0	0	0	97	0	169	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	354	122	0	0	0	0	0	0	0
Bacillus beveridgei	0	0	0	0	0	0	0	95	0	122	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	232	0	94	0	0	0	99	0	0
Lysinibacillus sp. FJAT-51161	0	0	0	0	0	0	0	133	0	297	0	0	0	0	0	0	0	114	0	281	0	102	0	0	0	0	0	588	0	0	0	101	0	119	0	109
Lysinibacillus varians	0	0	0	0	0	0	0	80	0	137	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0
Virgibacillus sp. SK37	0	0	0	0	0	0	0	136	0	316	0	0	0	0	0	0	0	178	0	252	0	0	0	0	0	0	0	627	102	0	0	102	0	178	0	110
Virgibacillus necropolis	0	0	0	0	0	0	0	106	0	191	0	0	102	0	0	0	0	0	0	136	98	0	0	0	0	0	0	381	0	0	0	0	0	0	0	0
Alkalihalobacillus pseudofirmus	0	0	0	0	0	0	0	338	0	635	0	0	0	0	0	0	0	265	0	527	91	117	0	0	113	0	0	1111	0	0	0	225	0	250	0	174
Alkalihalobacillus lehensis	0	0	0	0	0	0	0	74	91	90	0	0	0	0	0	0	0	0	74	127	0	0	0	0	0	0	0	0	92	0	0	0	124	0	0	0
Peribacillus psychrosaccharolyticus	0	0	0	0	0	0	0	156	0	238	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	456	0	0	0	0	0	121	0	0
Oceanobacillus kimchii	0	0	0	0	0	0	0	84	0	122	0	0	0	0	0	0	0	0	0	117	122	124	0	0	0	0	0	212	0	0	0	0	0	0	0	0
